record_id,active_ingredient,clinical_indication,contraindications,source_file,source_sheet,source_row,species,dosage_raw,route_hint
186,Pool lactobacillus,Probiótico indicado na colonização e recomposição da microbiota intestinal.,"Probióticos devem ser utilizados com cautela em animais que apresentam síndrome do intestino curto, imunocomprometidos e idosos.",Bulário.xlsx,Cópia de Página1,187,dog,"(Animais de pequeno porte) 16,600,000 UFC/animal/24h (Animais de grande ou médio porte) 33.300.000 UFC/animal/24h - Via Oral",ORAL
186,Pool lactobacillus,Probiótico indicado na colonização e recomposição da microbiota intestinal.,"Probióticos devem ser utilizados com cautela em animais que apresentam síndrome do intestino curto, imunocomprometidos e idosos.",Bulário.xlsx,Cópia de Página1,187,cat,"16,600,000 UFC/animal/24h - Via Oral.",ORAL
187,Potássio,"Mineral essencial para a síntese de proteínas e glicogênio, está presente no mecanismo de contração e relaxamento muscular. Também ação anti-hipertensiva.","Nâo utilizar em animais portadores de hipercalemia, insuficiência renal, hemólise intensa, hipoadrenocorticismo e desidratação grave. Utilizar com cautela em pacientes que apresentam desidratação, destruição tecidual extensa, uremia e infecções agudas.",Bulário.xlsx,Cópia de Página1,188,dog,"0,1-2g/animal/8h - Via Oral.",ORAL
187,Potássio,"Mineral essencial para a síntese de proteínas e glicogênio, está presente no mecanismo de contração e relaxamento muscular. Também ação anti-hipertensiva.","Nâo utilizar em animais portadores de hipercalemia, insuficiência renal, hemólise intensa, hipoadrenocorticismo e desidratação grave. Utilizar com cautela em pacientes que apresentam desidratação, destruição tecidual extensa, uremia e infecções agudas.",Bulário.xlsx,Cópia de Página1,188,cat,100-325mg/animal/12h - Via Oral.,ORAL
188,Praziquantel,Prazinoisoquinolina anti-helmíntica utilizada no tratamento de infestações causadas por cestóides.,Não deve ser utilizado em cães com idade inferior a 4 semanas e gatos com idade inferior a 6 semanas. Não administrar em animais lactantes e gestantes.,Bulário.xlsx,Cópia de Página1,189,dog,5-10mg/kg - Via Oral Repetir dose após 3 semanas.,ORAL
188,Praziquantel,Prazinoisoquinolina anti-helmíntica utilizada no tratamento de infestações causadas por cestóides.,Não deve ser utilizado em cães com idade inferior a 4 semanas e gatos com idade inferior a 6 semanas. Não administrar em animais lactantes e gestantes.,Bulário.xlsx,Cópia de Página1,189,cat,5-10mg/kg - Via Oral Repetir dose após 3 semanas.,ORAL
189,Prednisolona (uso tópico e oral),"Glicocorticóide anti-inflamatório e imunossupressor. Utilizado para tratar doenças do trato respiratório, patologias dermatológicas, hematológicas e renais e, casos de reumatismo.","Não utilizar em gestantes e lactantes, animais em crescimento ou portadores de trombocitopenia idiopática, micoses profundas e processos cicatriciais, pricipalmente aqueles envolvendo córnea e ossos.",Bulário.xlsx,Cópia de Página1,190,dog,"(alergia) 0,5-1,0mg/kg/12h - Via Oral (imunossupressor) 2mg/kg/12h - Via Oral (uso prolongado) 0,5-2,0mg/kg em manhãs alternadas - Via Oral.",ORAL
189,Prednisolona (uso tópico e oral),"Glicocorticóide anti-inflamatório e imunossupressor. Utilizado para tratar doenças do trato respiratório, patologias dermatológicas, hematológicas e renais e, casos de reumatismo.","Não utilizar em gestantes e lactantes, animais em crescimento ou portadores de trombocitopenia idiopática, micoses profundas e processos cicatriciais, pricipalmente aqueles envolvendo córnea e ossos.",Bulário.xlsx,Cópia de Página1,190,cat,"(alergia) 0,5-1,0mg/kg/12h - Via Oral (imunossupressor) 3mg/kg/12h - Via Oral (uso prolongado) 2-4mg/kg em noites alternadas - Via Oral.",ORAL
190,Pregabalina,"Análogo do GABA, anlgésico e adjuvante no tratamento de convulsões. MEDICAMENTO CONTROLADO.",Não utilizar em gestantes e fazer ajuste de dose em pacientes portadores de insuficiência renal.,Bulário.xlsx,Cópia de Página1,191,dog,3-4mg/kg/12h - Via Oral,ORAL
190,Pregabalina,"Análogo do GABA, anlgésico e adjuvante no tratamento de convulsões. MEDICAMENTO CONTROLADO.",Não utilizar em gestantes e fazer ajuste de dose em pacientes portadores de insuficiência renal.,Bulário.xlsx,Cópia de Página1,191,cat,1-2mg/kg/12h - Via Oral,ORAL
191,Própolis ext fluido,"O Própolis tem propriedades conhecidas, como anti-inflamatória, antibacteriana, antiviral e antifúngica. Além disso, pode atuar como cicatrizante, anestésico e estimulante do sistema imunológico.",Avaliar risco beneficío em gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,192,dog,2 - 10% - Uso Tópico.,
191,Própolis ext fluido,"O Própolis tem propriedades conhecidas, como anti-inflamatória, antibacteriana, antiviral e antifúngica. Além disso, pode atuar como cicatrizante, anestésico e estimulante do sistema imunológico.",Avaliar risco beneficío em gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,192,cat,2 - 10% - Uso Tópico.,
193,Psyllium pó,Tem ação laxante formador de massa e regulador do transito intestinal.,Não utilizar em em portadores de fecaloma ou obstrução intestinal.,Bulário.xlsx,Cópia de Página1,194,dog,"2-10g/animal/2-24h - Via Oral, junto com alimento líquido ou pastoso.",ORAL
193,Psyllium pó,Tem ação laxante formador de massa e regulador do transito intestinal.,Não utilizar em em portadores de fecaloma ou obstrução intestinal.,Bulário.xlsx,Cópia de Página1,194,cat,"1-4g/animal/12-24h - Via Oral, junto com alimento liquido ou pastoso.",ORAL
194,Quercetina,"Flavonóide abundante em frutas e vegetais, com propriedades antioxidantes e antiinflamatórias, indicada para a prevenção e tratamento de doenças como diabetes, obesidade e doenças cardiovasculares.",Avaliar risco beneficío em gestantes e lactantes e em pacientes portadores de hipertensão.,Bulário.xlsx,Cópia de Página1,195,dog,3-5mg/kg/24h - Via Oral,ORAL
194,Quercetina,"Flavonóide abundante em frutas e vegetais, com propriedades antioxidantes e antiinflamatórias, indicada para a prevenção e tratamento de doenças como diabetes, obesidade e doenças cardiovasculares.",Avaliar risco beneficío em gestantes e lactantes e em pacientes portadores de hipertensão.,Bulário.xlsx,Cópia de Página1,195,cat,2mg/kg/24h - Via Oral,ORAL
195,Resveratrol,"Tem ação protetora contra infecções por fungos ou bactérias, atuando como antioxidantes. Utilizado também para proteger de doenças cardiovasculares, câncer, diabetes tipo II e doenças neurológicas.",Não utilizar em gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,196,dog,2mg/kg/24h - Via Oral,ORAL
195,Resveratrol,"Tem ação protetora contra infecções por fungos ou bactérias, atuando como antioxidantes. Utilizado também para proteger de doenças cardiovasculares, câncer, diabetes tipo II e doenças neurológicas.",Não utilizar em gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,196,cat,"3mg/animal/12-24h - Via Oral, após a refeição.",ORAL
196,Rhodiola Rosea,"Neuroprotetora utilizada para otimizar os níveis de serotonina e dopamina, com a finalidade de reduzir casos de estresse e ansiedade.",Não deve ser administrado em pacientes filhotes.,Bulário.xlsx,Cópia de Página1,197,dog,"4,2mg/kg/24h - Via Oral.",ORAL
196,Rhodiola Rosea,"Neuroprotetora utilizada para otimizar os níveis de serotonina e dopamina, com a finalidade de reduzir casos de estresse e ansiedade.",Não deve ser administrado em pacientes filhotes.,Bulário.xlsx,Cópia de Página1,197,cat,"4,2mg/kg/24h - Via Oral.",ORAL
197,Ribavirina,Utilizado como antiviral para o tratamento de cinomose e outras viroses animais. MEDICAMENTO CONTROLADO.,Não deve ser utilizado em gestantes.,Bulário.xlsx,Cópia de Página1,198,dog,30mg/kg/24h - Via Oral,ORAL
198,Rutina,"Antioxidante utilizado para aumentar a resistência dos capilares, vasos sanguíneos, regulando a sua permeabilidade. Utilizado também para o tratamento de diversos estados que se caracterizam por hemorragia e excessiva fragilidade capilar. Estudos recentes comprovam a eficácia desse ativo para o tratamento de felinos com quilotórax idiopático.",Não deve ser utilizado em gestantes.,Bulário.xlsx,Cópia de Página1,199,dog,30mg/kg/24h - Via Oral,ORAL
198,Rutina,"Antioxidante utilizado para aumentar a resistência dos capilares, vasos sanguíneos, regulando a sua permeabilidade. Utilizado também para o tratamento de diversos estados que se caracterizam por hemorragia e excessiva fragilidade capilar. Estudos recentes comprovam a eficácia desse ativo para o tratamento de felinos com quilotórax idiopático.",Não deve ser utilizado em gestantes.,Bulário.xlsx,Cópia de Página1,199,cat,(efusão pleural) 30-50mg/kg/12-24h - Via Oral,ORAL
199,Same (S-adenosil Metionina),"Suplemento nutricional, indicado no tratamento de hepatopatias, degeneração mental e artrite.",Não deve ser utilizado em gestantes e lactantes. Utlizar com cautela em pacientes diabéticos.,Bulário.xlsx,Cópia de Página1,200,dog,20mg/kg/24h - Via Oral,ORAL
199,Same (S-adenosil Metionina),"Suplemento nutricional, indicado no tratamento de hepatopatias, degeneração mental e artrite.",Não deve ser utilizado em gestantes e lactantes. Utlizar com cautela em pacientes diabéticos.,Bulário.xlsx,Cópia de Página1,200,cat,90mg/animal/24h - Via Oral,ORAL
200,Selegilina,Utilizado no tratamento de hiperadrenocorticismo e disfunção cognitiva em cães idosos. MEDICAMENTO CONTROLADO.,Não utilizar em pacientes que apresentam hpersensibilidade ao princípio ativo e em pacientes portadores de tumores adrenais.,Bulário.xlsx,Cópia de Página1,201,dog,1-2mg/kg/24h - Via Oral.,ORAL
200,Selegilina,Utilizado no tratamento de hiperadrenocorticismo e disfunção cognitiva em cães idosos. MEDICAMENTO CONTROLADO.,Não utilizar em pacientes que apresentam hpersensibilidade ao princípio ativo e em pacientes portadores de tumores adrenais.,Bulário.xlsx,Cópia de Página1,201,cat,"0,25-0,5mg/kg/24h - Via Oral.",ORAL
201,Selênio quelato,"Antioxidante utilizado para a prevenção de diversas doenças inflamatórias típicas do envelhecimento, como a artrite, prevenção da vasoconstrição e o aumento da chance de formação de trombos.",Não há relatos.,Bulário.xlsx,Cópia de Página1,202,dog,3mcg/kg/24h - Via Oral,ORAL
201,Selênio quelato,"Antioxidante utilizado para a prevenção de diversas doenças inflamatórias típicas do envelhecimento, como a artrite, prevenção da vasoconstrição e o aumento da chance de formação de trombos.",Não há relatos.,Bulário.xlsx,Cópia de Página1,202,cat,2mcg/kg/24h - Via Oral,ORAL
202,Sildenafil,Utilizado no tratamento de hipertensão pulmonar e megaesôfago congênito idiopático em cães.,Não utilizar em pacientes que apresentam hipersensibilidade ao medicamento.,Bulário.xlsx,Cópia de Página1,203,dog,"0,5-3mg/kg/8-12h - Via Oral.",ORAL
202,Sildenafil,Utilizado no tratamento de hipertensão pulmonar e megaesôfago congênito idiopático em cães.,Não utilizar em pacientes que apresentam hipersensibilidade ao medicamento.,Bulário.xlsx,Cópia de Página1,203,cat,1mg/kg/8-12h - Via Oral.,ORAL
203,Silibin,Utilizado como hepatoprotetor e no tratamento de hepatopatias agudas e crônicas (substância ativa do silimarina que apresenta-se em menor dose e mais palatável).,Não utilizar em pacientes que apresentam hipersensibilidade ao princípio ativo e em portadores de obstáculos mecânicos no trato biliar.,Bulário.xlsx,Cópia de Página1,204,dog,5-15mg/kg/24h - Via Oral.,ORAL
203,Silibin,Utilizado como hepatoprotetor e no tratamento de hepatopatias agudas e crônicas (substância ativa do silimarina que apresenta-se em menor dose e mais palatável).,Não utilizar em pacientes que apresentam hipersensibilidade ao princípio ativo e em portadores de obstáculos mecânicos no trato biliar.,Bulário.xlsx,Cópia de Página1,204,cat,5-15mg/kg/24h - Via Oral.,ORAL
204,Silimarina,Utilizado como hepatoprotetor e para o tratamento adjuvante de doenças hepáticas ou reações hepatotóxicas. Também é indicado em situações de sobrecarga hepática.,Não utilizar em pacientes que apresentam hipersensibilidade ao princípio ativo e em portadores de obstáculos mecânicos no trato biliar.,Bulário.xlsx,Cópia de Página1,205,dog,20-50mg/kg/24h - Via Oral.,ORAL
204,Silimarina,Utilizado como hepatoprotetor e para o tratamento adjuvante de doenças hepáticas ou reações hepatotóxicas. Também é indicado em situações de sobrecarga hepática.,Não utilizar em pacientes que apresentam hipersensibilidade ao princípio ativo e em portadores de obstáculos mecânicos no trato biliar.,Bulário.xlsx,Cópia de Página1,205,cat,20-50mg/kg/24h - Via Oral.,ORAL
205,Simeticone/Dimeticone,"Utilizado como antiflatulento. É indicada também para o alívio do excesso de gases no aparelho gastrintestinal, meteorismo, eructação e borborigmos. Utilizado para o preparo pré exame ultrassonográfico.",Não fazer a utilização no caso de perfuração do trato gastrintestinal.,Bulário.xlsx,Cópia de Página1,206,dog,40-125mg/kg/8h - Via Oral.,ORAL
205,Simeticone/Dimeticone,"Utilizado como antiflatulento. É indicada também para o alívio do excesso de gases no aparelho gastrintestinal, meteorismo, eructação e borborigmos. Utilizado para o preparo pré exame ultrassonográfico.",Não fazer a utilização no caso de perfuração do trato gastrintestinal.,Bulário.xlsx,Cópia de Página1,206,cat,40-125mg/kg/8h - Via Oral.,ORAL
206,Sorbitol,Utilizado como diurético osmótico contra as condições agudas e como adjuvante no tratamento de alterações gastrointestinais.,Não utilizar em pacientes que apresentam anúria. Avaliar risco benefício em gestantes.,Bulário.xlsx,Cópia de Página1,207,dog,"1,5-3ml (sol. 50%)/kg - Via Oral.",ORAL
206,Sorbitol,Utilizado como diurético osmótico contra as condições agudas e como adjuvante no tratamento de alterações gastrointestinais.,Não utilizar em pacientes que apresentam anúria. Avaliar risco benefício em gestantes.,Bulário.xlsx,Cópia de Página1,207,cat,"1,5-3ml (sol. 50%)/kg - Via Oral.",ORAL
207,Streptococcus Thermophilus,"Probiótico utilizado para manter o equilíbrio da flora intestinal, promover a eliminação de bactérias patogênicas, atuar como anti-inflamatório e prevenir diarréias.","Probióticos devem ser utilizados com cautela em animais que apresentam síndrome do intestino curto, imunocomprometidos e idosos.",Bulário.xlsx,Cópia de Página1,208,dog,"(Animais de pequeno porte) 16,600,000 UFC/animal/24h (Animais de grande ou médio porte) 33.300.000 UFC/animal/24h - Via Oral",ORAL
207,Streptococcus Thermophilus,"Probiótico utilizado para manter o equilíbrio da flora intestinal, promover a eliminação de bactérias patogênicas, atuar como anti-inflamatório e prevenir diarréias.","Probióticos devem ser utilizados com cautela em animais que apresentam síndrome do intestino curto, imunocomprometidos e idosos.",Bulário.xlsx,Cópia de Página1,208,cat,"16,600,000 UFC/animal/24h - Via Oral.",ORAL
208,Sucralfato,Antiácido e protetor utilizado no tratamento de ulcerações gastrointestinais.,Utilizar com cautela em pacientes que apresentam o trânsito intestinal diminuído.,Bulário.xlsx,Cópia de Página1,209,dog,25-50mg/kg/6-12h - Via Oral.,ORAL
208,Sucralfato,Antiácido e protetor utilizado no tratamento de ulcerações gastrointestinais.,Utilizar com cautela em pacientes que apresentam o trânsito intestinal diminuído.,Bulário.xlsx,Cópia de Página1,209,cat,25-50mg/kg/6-12h - Via Oral.,ORAL
209,Sucupira,Fitoterápico com ação anti-inflamatória e analgésica.,Não há evidências. Não deve ser utilizado em felinos.,Bulário.xlsx,Cópia de Página1,210,dog,7mg/kg/24h - Via Oral,ORAL
210,Sulfadimetoxina,Antibiótico com ação bacteriostática para combater bactérias Gram-positivas e Gram-negativas.,"Não utilizar em pacientes que apresentam hipersensibilidade as sulfonamidas, gestantes e lactantes. Utilizar com cautela em pacientes portadores de insuficiência renal ou hepática.",Bulário.xlsx,Cópia de Página1,211,dog,"27,5mg/kg/12-24h - Via Oral.",ORAL
210,Sulfadimetoxina,Antibiótico com ação bacteriostática para combater bactérias Gram-positivas e Gram-negativas.,"Não utilizar em pacientes que apresentam hipersensibilidade as sulfonamidas, gestantes e lactantes. Utilizar com cautela em pacientes portadores de insuficiência renal ou hepática.",Bulário.xlsx,Cópia de Página1,211,cat,"27,5mg/kg/12-24h - Via Oral.",ORAL
211,Sulfato de Zinco,"Nutracêutico utilizado para estimular o apetite, utilizado também como antisséptico e para o tratamento da intoxicação por cobre, fibrose hepática e dermatites responsivas ao zinco.",Não utilizar em gestantes.,Bulário.xlsx,Cópia de Página1,212,dog,(Zinco elementar) 5-10mg/kg/24h - Via Oral (Estimulante do apetite) 1mg/kg/24h - Via Oral.,ORAL
211,Sulfato de Zinco,"Nutracêutico utilizado para estimular o apetite, utilizado também como antisséptico e para o tratamento da intoxicação por cobre, fibrose hepática e dermatites responsivas ao zinco.",Não utilizar em gestantes.,Bulário.xlsx,Cópia de Página1,212,cat,(Zinco elementar) 5-10mg/kg/24h - Via Oral (Estimulante do apetite) 1mg/kg/24h - Via Oral.,ORAL
212,Sulfeto de selênio,"Queratolítico, queratoplástico, desengordurante, antifúngico e antisséptico.",Não utilizar em pacientes gestantes e em pacientes que apresentam reações inflamatórias aguda no local. Não utilizar em felinos.,Bulário.xlsx,Cópia de Página1,213,dog,"1-2,5% - Uso tópico.",
213,Tansulosina,Adrenérgico utilizado como relaxante das vias urinárias. Indicado também para o tratamento dos sintomas da hiperplasia prostática benigna.,"Não utilizar em pacientes que apresentam hipersensibilidade, pacientes com histórico de queda de pressão e aqueles que fazem uso de medicamento que sobrecarrega o fígado (exemplo: cetoconazol).",Bulário.xlsx,Cópia de Página1,214,dog,"0,01mg/kg/24h - Via oral",ORAL
213,Tansulosina,Adrenérgico utilizado como relaxante das vias urinárias. Indicado também para o tratamento dos sintomas da hiperplasia prostática benigna.,"Não utilizar em pacientes que apresentam hipersensibilidade, pacientes com histórico de queda de pressão e aqueles que fazem uso de medicamento que sobrecarrega o fígado (exemplo: cetoconazol).",Bulário.xlsx,Cópia de Página1,214,cat,"0,04-0,06mg/kg/12-24h - Via oral",ORAL
214,Taurina,Nutracêutico utilizado para o tratamento de problemas cardíacos e oculares causados pela deficiência de taurina. Oferece suporte ao fluxo sanguíneo saudável e é antioxidante.,Não há relatos.,Bulário.xlsx,Cópia de Página1,215,dog,10mg/kg/24h - Via oral,ORAL
214,Taurina,Nutracêutico utilizado para o tratamento de problemas cardíacos e oculares causados pela deficiência de taurina. Oferece suporte ao fluxo sanguíneo saudável e é antioxidante.,Não há relatos.,Bulário.xlsx,Cópia de Página1,215,cat,10mg/kg/24h - Via oral,ORAL
215,TCM,Veículo para administração de alta concentração calórica ou para aumentar a absorção de vitaminas lipossolúveis.,"Contraindicado em animais que apresentam casos específicos de diabetes descompensada, acidose e cirrose hepática.",Bulário.xlsx,Cópia de Página1,216,dog,QSP,
215,TCM,Veículo para administração de alta concentração calórica ou para aumentar a absorção de vitaminas lipossolúveis.,"Contraindicado em animais que apresentam casos específicos de diabetes descompensada, acidose e cirrose hepática.",Bulário.xlsx,Cópia de Página1,216,cat,QSP,
216,Terbinafina,"Antifúngico. Inibidor da síntese de ergosterol, tem ação fungicida ceratinofílico, altamente lipofílico contra dermatófitos e fungistático contra leveduras. Sendo assim, quando administrada por via oral é rapidamente absorvida e captada pela pele, unha e tecido adiposo. E quando utilizada por via tópica tem facilidade para penetrar na pele e nas mucosas.",Utilizar com cautela em lactantes. Fazer ajuste de doses em portadores de hepatopatias ou nefropatias severas.,Bulário.xlsx,Cópia de Página1,217,dog,10-30mg/kg/24h - Via Oral. 1% - Uso Tópico.,ORAL
216,Terbinafina,"Antifúngico. Inibidor da síntese de ergosterol, tem ação fungicida ceratinofílico, altamente lipofílico contra dermatófitos e fungistático contra leveduras. Sendo assim, quando administrada por via oral é rapidamente absorvida e captada pela pele, unha e tecido adiposo. E quando utilizada por via tópica tem facilidade para penetrar na pele e nas mucosas.",Utilizar com cautela em lactantes. Fazer ajuste de doses em portadores de hepatopatias ou nefropatias severas.,Bulário.xlsx,Cópia de Página1,217,cat,10-30mg/kg/24h - Via Oral. 1% - Uso Tópico.,ORAL
217,Timomodulina,"Imunorregulador e estimulante do sistema imunológico, adjuvante no tratamento e na prevenção de infecções virais e bacterianas e infecções das vias respiratórias,",Não deve ser utilizado em gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,218,dog,"1,5-2mg/kg/12h - Via Oral.",ORAL
217,Timomodulina,"Imunorregulador e estimulante do sistema imunológico, adjuvante no tratamento e na prevenção de infecções virais e bacterianas e infecções das vias respiratórias,",Não deve ser utilizado em gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,218,cat,"1,5-2mg/kg/12h - Via Oral.",ORAL
218,Tintura de echinácea,"Antifúngica, bacteriostática e regeneradora tecidual.",Não há relatos.,Bulário.xlsx,Cópia de Página1,219,dog,1-5% - Uso tópico,
218,Tintura de echinácea,"Antifúngica, bacteriostática e regeneradora tecidual.",Não há relatos.,Bulário.xlsx,Cópia de Página1,219,cat,1-5% - Uso tópico,
219,Torasemida,Diurético com efeito prolongado e com a estrutura semelhante aos diuréticos da alça de Henle.,"Não deve ser utilizado em gestantes, lactantes, filhotes, animais que apresentam hipersensibilidade ao ativo e aos ativos dos grupos das sulfonilureias. Cães portadores de insuficiência renal, hipovolêmicos e hipotensos.",Bulário.xlsx,Cópia de Página1,220,dog,"0,2-0,3mg/kg/8-12h - Via Oral.",ORAL
219,Torasemida,Diurético com efeito prolongado e com a estrutura semelhante aos diuréticos da alça de Henle.,"Não deve ser utilizado em gestantes, lactantes, filhotes, animais que apresentam hipersensibilidade ao ativo e aos ativos dos grupos das sulfonilureias. Cães portadores de insuficiência renal, hipovolêmicos e hipotensos.",Bulário.xlsx,Cópia de Página1,220,cat,"0,2-0,3mg/kg/8-12h - Via Oral.",ORAL
220,Tramadol,"Analgésico de ação central utilizado no tratamento e no controle da dor leve a moderada, medicação pós-operatória e no trauma torácico. MEDICAMENTO CONTROLADO","Não utilizar em pacientes que apresentam hipersensibilidade ao ativo, aqueles com a função respiratória comprometida e que façam uso de antidepressivos, portadores de nefropatas, hepatopatas e animais idosos. Avaliar risco benefício em gestantes e lactantes.",Bulário.xlsx,Cópia de Página1,221,dog,1-2mg/kg/6-8h - Via Oral.,ORAL
220,Tramadol,"Analgésico de ação central utilizado no tratamento e no controle da dor leve a moderada, medicação pós-operatória e no trauma torácico. MEDICAMENTO CONTROLADO","Não utilizar em pacientes que apresentam hipersensibilidade ao ativo, aqueles com a função respiratória comprometida e que façam uso de antidepressivos, portadores de nefropatas, hepatopatas e animais idosos. Avaliar risco benefício em gestantes e lactantes.",Bulário.xlsx,Cópia de Página1,221,cat,1-2mg/kg/6-8h - Via Oral.,ORAL
221,Triancinolona acetonido,"Anti-inflamatório, adrenocorticóide e imunossupressor. Indicado para tratar patologias endócrinas, artrite reumática, asma, doenças dermatológicas e alérgicas, trombocitopenias, anemias hemolíticas auto-imunes, neoplasias e síndrome nefrótica.","Não utilizar em pacientes gestantes, animais em crescimento, portadores de trombocitopenia idiopática, micoses profundas ou processos cicatriciais, principalmente aqueles envolvendo córnea e ossos.",Bulário.xlsx,Cópia de Página1,222,dog,"0,11-,022mg/kg/24h - Via Oral. 0,01-0,015%/animal - Uso Tópico.",ORAL
221,Triancinolona acetonido,"Anti-inflamatório, adrenocorticóide e imunossupressor. Indicado para tratar patologias endócrinas, artrite reumática, asma, doenças dermatológicas e alérgicas, trombocitopenias, anemias hemolíticas auto-imunes, neoplasias e síndrome nefrótica.","Não utilizar em pacientes gestantes, animais em crescimento, portadores de trombocitopenia idiopática, micoses profundas ou processos cicatriciais, principalmente aqueles envolvendo córnea e ossos.",Bulário.xlsx,Cópia de Página1,222,cat,"0,11-,022mg/kg/24h - Via Oral. 0,01-0,015%/animal - Uso Tópico.",ORAL
222,Trilostano,Esteroide sintético que inibe a síntese cortisol utilizado para o tratamento de hiperadrenocorticismo (HAC) oou Síndrome de Cushing.,Utilizar com cautela em portadores de insuficiência renal ou hepática. Não utilizar em gestantes e lactantes. Não administrar com medicamentos inibidores da ECA.,Bulário.xlsx,Cópia de Página1,223,dog,2-10mg/kg/12-24h - Via Oral. (Casos severos) 50mg/kg/12h - Via Oral.,ORAL
222,Trilostano,Esteroide sintético que inibe a síntese cortisol utilizado para o tratamento de hiperadrenocorticismo (HAC) oou Síndrome de Cushing.,Utilizar com cautela em portadores de insuficiência renal ou hepática. Não utilizar em gestantes e lactantes. Não administrar com medicamentos inibidores da ECA.,Bulário.xlsx,Cópia de Página1,223,cat,7mg/kg/12-24h - Via Oral.,ORAL
223,Triptofano,"Aminoácido precursor da seretonina. Utilizado para o tratamento da redução do strees, agressividade, medo excessivo, dermatite psicogênica e hiperatividade.",Não utilizar em pacientes que fazem uso de outros neuro regulaadores.,Bulário.xlsx,Cópia de Página1,224,dog,3mg/kg/12-24h - Via Oral.,ORAL
223,Triptofano,"Aminoácido precursor da seretonina. Utilizado para o tratamento da redução do strees, agressividade, medo excessivo, dermatite psicogênica e hiperatividade.",Não utilizar em pacientes que fazem uso de outros neuro regulaadores.,Bulário.xlsx,Cópia de Página1,224,cat,3mg/kg/12-24h - Via Oral.,ORAL
224,Tris EDTA,"Soluçao tampão composta por hidroximetil-aminometano e ácido etileno diamino tetra acético, tem ação antimicrobiana e potencializadora de antibióticos, tais como quinolonas e aminoglicosídeos. Utilizado para veiculação de outros ativos de uso dermatológico, otológico ou vesical.",Não há relatos.,Bulário.xlsx,Cópia de Página1,225,dog,5-10% ou como base para otológico - Uso tópico e Otológico.,
224,Tris EDTA,"Soluçao tampão composta por hidroximetil-aminometano e ácido etileno diamino tetra acético, tem ação antimicrobiana e potencializadora de antibióticos, tais como quinolonas e aminoglicosídeos. Utilizado para veiculação de outros ativos de uso dermatológico, otológico ou vesical.",Não há relatos.,Bulário.xlsx,Cópia de Página1,225,cat,5-10% ou como base para otológico - Uso tópico e Otológico.,
225,Unha de gato pó,"Diurético, provoca aumento dos níveis de estradiol, prolactina e leucócitos. O seu mecanismo oxidante, causa u efeito nefroprotetor.",Não há relatos.,Bulário.xlsx,Cópia de Página1,226,dog,40-100mg/kg/24h - Via Oral.,ORAL
225,Unha de gato pó,"Diurético, provoca aumento dos níveis de estradiol, prolactina e leucócitos. O seu mecanismo oxidante, causa u efeito nefroprotetor.",Não há relatos.,Bulário.xlsx,Cópia de Página1,226,cat,40-100mg/kg/24h - Via Oral.,ORAL
226,Ureia,"Queratolítica, hidratante e antibacteriana.",Não deve ser utilizado em animais gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,227,dog,"2-20% - Uso Tópico. Soluções até 2% são usadas em compressas para ferimentos, para limpeza e estimular a cicatrização. Até 10% é hidratante em shampoos e cremes para calos.",
226,Ureia,"Queratolítica, hidratante e antibacteriana.",Não deve ser utilizado em animais gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,227,cat,"2-20% - Uso Tópico. Soluções até 2% são usadas em compressas para ferimentos, para limpeza e estimular a cicatrização. Até 10% é hidratante em shampoos e cremes para calos.",
227,Valeriana ext seco,Inibidor do sistema enzimático resposável pelo catabolismo do GABA e calmante natural.,"Não utilizar em pacientes grávidas, lactantes e pacientes filhotes.",Bulário.xlsx,Cópia de Página1,228,dog,1-4mg/kg/12h - Via Oral.,ORAL
227,Valeriana ext seco,Inibidor do sistema enzimático resposável pelo catabolismo do GABA e calmante natural.,"Não utilizar em pacientes grávidas, lactantes e pacientes filhotes.",Bulário.xlsx,Cópia de Página1,228,cat,1-4mg/kg/12h - Via Oral.,ORAL
228,Vanádio,"Utilizado para diminuir de colesterol, triglicérides, ajuda manter os níveis de glicemia em níveis fisiologicos.",Utilizar com cautela em nefropatas.,Bulário.xlsx,Cópia de Página1,229,dog,2mcg/kg/24h - Via Oral,ORAL
228,Vanádio,"Utilizado para diminuir de colesterol, triglicérides, ajuda manter os níveis de glicemia em níveis fisiologicos.",Utilizar com cautela em nefropatas.,Bulário.xlsx,Cópia de Página1,229,cat,1mg/animal/24h - Via Oral,ORAL
229,Vitamina A,"Vitamina responsável pela formação e manutenção da pele e mucosas, desenvolvimento do sistema nervoso, das funções reprodutivas e dos embriões.",Não há relatos.,Bulário.xlsx,Cópia de Página1,230,dog,400ui/kg/24h - Via Oral.,ORAL
229,Vitamina A,"Vitamina responsável pela formação e manutenção da pele e mucosas, desenvolvimento do sistema nervoso, das funções reprodutivas e dos embriões.",Não há relatos.,Bulário.xlsx,Cópia de Página1,230,cat,400ui/kg/24h - Via Oral.,ORAL
